txn_id,date,account_id,description,amount,type,category,mode,balance,raw_text,source
TXN93549047324,2025-10-22,ACC100047,NETBANKING Amazon Ref:895561,-1951.45,DEBIT,Shopping,NETBANKING,69352.27,2025-10-22 NETBANKING Amazon Ref:895561 -1951.45,synthetic
TXN95817086469,2025-10-22,ACC100047,IMPS IMPS Transfer Ref:289688,-62864.27,DEBIT,Transfer,IMPS,6488.0,2025-10-22 IMPS IMPS Transfer Ref:289688 -62864.27,synthetic
TXN105865958799,2025-10-22,ACC100047,TRANSFER FROM SELF REF:872875,20372.27,CREDIT,Transfer,NEFT,,,
TXN91190012833,2025-10-23,ACC100047,NEFT Apartment Rent Ref:435861,-24282.45,DEBIT,Rent,NEFT,2577.82,2025-10-23 NEFT Apartment Rent Ref:435861 -24282.45,synthetic
TXN92066026174,2025-10-23,ACC100047,UPI/jtaneja2850/Zomat oRef:651402,-361.04,DEBIT,Food & Dining,UPI,2216.78,2025-10-23 UPI/jtaneja2850/Zomat oRef:651402 -361.04,synthetic
TXN92535032891,2025-10-23,ACC100047,UPI/atharvdayal4196/Reliance Fresh Ref:485489,-792.45,DEBIT,Groceries,UPI,1424.33,2025-10-23 UPI/atharvdayal4196/Reliance Fresh Ref:485489 -792.45,synthetic
TXN105866958825,2025-10-22,ACC100047,TRANSFER FROM SELF Ref:900369,6092.83,CREDIT,Transfer,NEFT,,,
TXN96532098968,2025-10-23,ACC100047,ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL,-5809.3,DEBIT,Cash,ATM,1707.86,2025-10-23 ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL -5809.3,synthetic
TXN90813006025,2025-10-24,ACC100047,SALARY CREDIT INFOSYS Ref:47817,57880.74,CREDIT,Salary,NEFT,59588.6,2025-10-24 SALARY CREDIT INFOSYS Ref:47817 57880.74,synthetic
TXN92655034443,2025-10-24,ACC100047,POS BigBasket Bilaspur,-2193.79,DEBIT,Groceries,POS,57394.81,2025-10-24 POS BigBasket Bilaspur -2193.79,synthetic
TXN92809036488,2025-10-24,ACC100047,UPI/bhavaniratti7773/DMart Ref:525921,-673.29,DEBIT,Groceries,UPI,56721.52,2025-10-24 UPI/bhavaniratti7773/DMart Ref:525921 -673.29,synthetic
TXN93118041110,2025-10-24,ACC100047,UPI/rehaannarain9397/DMart Ref:768914,-2414.26,DEBIT,Groceries,UPI,54307.26,2025-10-24 UPI/rehaannarain9397/DMart Ref:768914 -2414.26,synthetic
TXN93772050676,2025-10-24,ACC100047,UPI/chaudhurikalpit5480/Myntra Ref:240736,-41426.23,DEBIT,Shopping,UPI,12881.03,2025-10-24 UPI/chaudhurikalpit5480/Myntra Ref:240736 -41426.23,synthetic
TXN105866958887,2025-10-23,ACC100047,Transfer From Self Ref:444770,4834.09,CREDIT,Transfer,NEFT,,,
TXN95466079948,2025-10-24,ACC100047,EMI SBI pariatur,-13302.72,DEBIT,EMI,ECS,4412.4,2025-10-24 EMI SBI pariatur -13302.72,synthetic
TXN105866958896,2025-10-24,ACC100047,TRANSFER FROM SELF REF:615676,7863.13,CREDIT,Transfer,NEFT,,,
TXN90965008981,2025-10-25,ACC100047,IMPS House Rent Ref:351364,-8495.26,DEBIT,Rent,IMPS,3780.27,2025-10-25 IMPS House Rent Ref:351364 -8495.26,synthetic
TXN105867958908,2025-10-24,ACC100047,TRANSFER FROM SELF Ref:511568,37436.82,CREDIT,Transfer,NEFT,,,
TXN94208058027,2025-10-25,ACC100047,UPI/PMAHARAJ5584/MYNTRA REF:973171,-38525.29,DEBIT,Shopping,UPI,2691.8,2025-10-25 UPI/PMAHARAJ5584/MYNTRA REF:973171 -38525.29,synthetic
TXN105867958913,2025-10-24,ACC100047,TRANSFER FROM SELF Ref:135930,2581.61,CREDIT,Transfer,NEFT,,,
TXN94889070456,2025-10-25,ACC100047,POS IRCTC Junagadh,-3124.02,DEBIT,Travel,POS,2149.39,2025-10-25 POS IRCTC Junagadh -3124.02,synthetic
TXN105867958922,2025-10-24,ACC100047,TRANSFER FROM SELF Ref:474919,9562.32,CREDIT,Transfer,NEFT,,,
TXN95604082983,2025-10-25,ACC100047,NEFT EMI Loan Ref:616265,-10520.83,DEBIT,EMI,NEFT,1190.88,2025-10-25 NEFT EMI Loan Ref:616265 -10520.83,synthetic
TXN105867958930,2025-10-25,ACC100047,TRANSFER FROM SELF REF:554216,3535.44,CREDIT,Transfer,NEFT,,,
TXN92018025533,2025-10-26,ACC100047,UPI/baurora1368/McDonalds Ref:467154,-1476.56,DEBIT,Food & Dining,UPI,3249.76,2025-10-26 UPI/baurora1368/McDonalds Ref:467154 -1476.56,synthetic
TXN92053026001,2025-10-26,ACC100047,UPI/anshdass6581/Zomato Ref:956619,-1101.84,DEBIT,Food & Dining,UPI,2147.92,2025-10-26 UPI/anshdass6581/Zomato Ref:956619 -1101.84,synthetic
TXN90627002481,2025-10-27,ACC100047,SALARY CREDIT TCS Ref:97817,152224.64,CREDIT,Salary,NEFT,154372.56,2025-10-27 SALARY CREDIT TCS Ref:97817 152224.64,synthetic
TXN92512032441,2025-10-27,ACC100047,UPI/chaitaly365400/Reliance Fresh Ref:671399,-915.64,DEBIT,Groceries,UPI,153456.92,2025-10-27 UPI/chaitaly365400/Reliance Fresh Ref:671399 -915.64,synthetic
TXN93423045673,2025-10-27,ACC100047,POS Amazon Kadapa,-9386.18,DEBIT,Shopping,POS,144070.74,2025-10-27 POS Amazon Kadapa -9386.18,synthetic
TXN95927088156,2025-10-27,ACC100047,IMPS IMPS Transfer Ref:182926,-53477.12,DEBIT,Transfer,IMPS,90593.62,2025-10-27 IMPS IMPS Transfer Ref:182926 -53477.12,synthetic
TXN90829006488,2025-10-28,ACC100047,SALARY CREDIT INFOSYS Ref:31718,22299.77,CREDIT,Salary,NEFT,112893.39,2025-10-28 SALARY CREDIT INFOSYS Ref:31718 22299.77,synthetic
TXN90992009568,2025-10-28,ACC100047,NEFT House Rent Ref:882638,-12831.07,DEBIT,Rent,NEFT,100062.32,2025-10-28 NEFT House Rent Ref:882638 -12831.07,synthetic
TXN95667083917,2025-10-28,ACC100047,UPI/oviya953290/UPI Transfer Ref:827880,-30046.08,DEBIT,Transfer,UPI,70016.24,2025-10-28 UPI/oviya953290/UPI Transfer Ref:827880 -30046.08,synthetic
TXN96128091327,2025-10-29,ACC100047,IMPS UPI Transfer Ref:469424,-56835.62,DEBIT,Transfer,IMPS,13180.62,2025-10-29 IMPS UPI Transfer Ref:469424 -56835.62,synthetic
TXN92144027296,2025-10-30,ACC100047,POS CAFE COFFEE DAY MADANAPALLE,-550.08,DEBIT,Food & Dining,POS,12630.54,2025-10-30 POS CAFE COFFEE DAY MADANAPALLE -550.08,synthetic
TXN92233028660,2025-10-30,ACC100047,POS Dominos Kishanganj,-661.03,DEBIT,Food & Dining,POS,11969.51,2025-10-30 POS Dominos Kishanganj -661.03,synthetic
TXN94351060946,2025-10-30,ACC100047,Airtel velit,-7721.88,DEBIT,Bills,ECS,4247.63,2025-10-30 Airtel velit -7721.88,synthetic
TXN94521063973,2025-10-30,ACC100047,NETBANKING BESCOM Ref:868683,-4152.53,DEBIT,Bills,NETBANKING,95.1,2025-10-30 NETBANKING BESCOM Ref:868683 -4152.53,synthetic
TXN105868959079,2025-10-30,ACC100047,TRANSFER FROM SELF Ref:206197,2122.19,CREDIT,Transfer,NEFT,,,
TXN92038025782,2025-10-31,ACC100047,UPI/ramjanya1830/Zomato Ref:781956,-340.87,DEBIT,Food & Dining,UPI,1876.42,2025-10-31 UPI/ramjanya1830/Zomato Ref:781956 -340.87,synthetic
TXN94600065482,2025-10-31,ACC100047,UPI/baradudant9601/Airtel Ref:198675,-668.28,DEBIT,Bills,UPI,1208.14,2025-10-31 UPI/baradudant9601/Airtel Ref:198675 -668.28,synthetic
TXN105869959097,2025-10-30,ACC100047,TRANSFER FROM SELF Ref:675718,7330.74,CREDIT,Transfer,NEFT,,,
TXN94774068661,2025-10-31,ACC100047,NETBANKING BSNL Ref:930014,-7080.13,DEBIT,Bills,NETBANKING,1458.75,2025-10-31 NETBANKING BSNL Ref:930014 -7080.13,synthetic
TXN90921008231,2025-11-01,ACC100047,SALARY CREDIT WIPRO Ref:54137,34663.42,CREDIT,Salary,NEFT,36122.17,2025-11-01 SALARY CREDIT WIPRO Ref:54137 34663.42,synthetic
TXN95188075121,2025-11-01,ACC100047,POS IRCTC Nellore,-16461.97,DEBIT,Travel,POS,19660.2,2025-11-01 POS IRCTC Nellore -16461.97,synthetic
TXN91309015021,2025-11-02,ACC100047,Pos Zomato Bihar Sharif,-1198.53,DEBIT,Food & Dining,POS,18461.67,2025-11-02 Pos Zomato Bihar Sharif -1198.53,synthetic
TXN91640019873,2025-11-02,ACC100047,UPI/sudikshajhaveri4601/Dominos Ref:117631,-109.72,DEBIT,Food & Dining,UPI,18351.95,2025-11-02 UPI/sudikshajhaveri4601/Dominos Ref:117631 -109.72,synthetic
TXN91868023295,2025-11-02,ACC100047,UPI/khora1648/Swiggy Ref:357218,-595.58,DEBIT,Food & Dining,UPI,17756.37,2025-11-02 UPI/khora1648/Swiggy Ref:357218 -595.58,synthetic
TXN92045025882,2025-11-02,ACC100047,UPI/YBHANDARI7364/CAFE COFFEE DAY REF:818750,-200.4,DEBIT,Food & Dining,UPI,17555.97,2025-11-02 UPI/YBHANDARI7364/CAFE COFFEE DAY REF:818750 -200.4,synthetic
TXN95638083528,2025-11-02,ACC100047,UPI/davidagarwal6258/UPI Transfer Ref:414193,-11833.97,DEBIT,Transfer,UPI,5722.0,2025-11-02 UPI/davidagarwal6258/UPI Transfer Ref:414193 -11833.97,synthetic
TXN90861007277,2025-11-03,ACC100047,SALARY CREDIT Company Payroll Ref:29945,187243.15,CREDIT,Salary,NEFT,192965.15,2025-11-03 SALARY CREDIT Company Payroll Ref:29945 187243.15,synthetic
TXN92931038207,2025-11-03,ACC100047,UPI/qadimnatt6734/DMart Ref:570621,-1642.89,DEBIT,Groceries,UPI,191322.26,2025-11-03 UPI/qadimnatt6734/DMart Ref:570621 -1642.89,synthetic
TXN92954038518,2025-11-03,ACC100047,UPI/oni374981/DMart Ref:707222,-124.55,DEBIT,Groceries,UPI,191197.71,2025-11-03 UPI/oni374981/DMart Ref:707222 -124.55,synthetic
TXN93764050549,2025-11-03,ACC100047,NETBANKING Myntra Ref:889876,-35506.1,DEBIT,Shopping,NETBANKING,155691.61,2025-11-03 NETBANKING Myntra Ref:889876 -35506.1,synthetic
TXN91665020267,2025-11-04,ACC100047,Upi/Netramaster8151/Swiggy Ref:195488,-1742.19,DEBIT,Food & Dining,UPI,153949.42,2025-11-04 Upi/Netramaster8151/Swiggy Ref:195488 -1742.19,synthetic
TXN92053026004,2025-11-04,ACC100047,UPI/xjhaveri3264/Cafe Coffee Day Ref:374643,-745.1,DEBIT,Food & Dining,UPI,153204.32,2025-11-04 UPI/xjhaveri3264/Cafe Coffee Day Ref:374643 -745.1,synthetic
TXN94902070646,2025-11-04,ACC100047,POS IndiGo Unnao,-12713.34,DEBIT,Travel,POS,140490.98,2025-11-04 POS IndiGo Unnao -12713.34,synthetic
TXN95275076425,2025-11-04,ACC100047,UPI/blalla5684/GoAir Ref:510759,-12442.97,DEBIT,Travel,UPI,128048.01,2025-11-04 UPI/blalla5684/GoAir Ref:510759 -12442.97,synthetic
TXN95617083080,2025-11-04,ACC100047,UPI/pallavimangat9700/UPI Transfer Ref:516372,-8390.88,DEBIT,Transfer,UPI,119657.13,2025-11-04 UPI/pallavimangat9700/UPI Transfer Ref:516372 -8390.88,synthetic
TXN90530000574,2025-11-05,ACC100047,SALARY CREDIT HCL Ref:51383,118700.91,CREDIT,Salary,NEFT,238358.04,2025-11-05 SALARY CREDIT HCL Ref:51383 118700.91,synthetic
TXN92365030618,2025-11-05,ACC100047,UPI/nathansastry7904/More Supermarket Ref:810762,-1182.16,DEBIT,Groceries,UPI,237175.88,2025-11-05 UPI/nathansastry7904/More Supermarket Ref:810762 -1182.16,synthetic
TXN93108040976,2025-11-05,ACC100047,POS  DMart Dehri,-790.32,DEBIT,Groceries,POS,236385.56,2025-11-05 POS  DMart Dehri -790.32,synthetic
TXN93569047619,2025-11-05,ACC100047,UPI/maanav441608/Myntra Ref:853593,-9872.97,DEBIT,Shopping,UPI,226512.59,2025-11-05 UPI/maanav441608/Myntra Ref:853593 -9872.97,synthetic
TXN94529064121,2025-11-05,ACC100047,Airtel Saepe,-4021.05,DEBIT,Bills,ECS,222491.54,2025-11-05 Airtel Saepe -4021.05,synthetic
TXN94562064765,2025-11-05,ACC100047,NETBANKING BSNL Ref:779943,-2468.61,DEBIT,Bills,NETBANKING,220022.93,2025-11-05 NETBANKING BSNL Ref:779943 -2468.61,synthetic
TXN95914087967,2025-11-05,ACC100047,UPIp/arsavedhika9464/UPI Transfer Ref:885934,-138813.31,DEBIT,Transfer,UPI,81209.62,2025-11-05 UPIp/arsavedhika9464/UPI Transfer Ref:885934 -138813.31,synthetic
TXN105870959331,2025-11-04,ACC100047,TRANSFER FROM SELF Ref:249438,96915.11,CREDIT,Transfer,NEFT,,,
TXN96193092407,2025-11-05,ACC100047,IMPS NEFT Transfer Ref:286011,-176434.58,DEBIT,Transfer,IMPS,1690.15,2025-11-05 IMPS NEFT Transfer Ref:286011 -176434.58,synthetic
TXN90923008369,2025-11-06,ACC100047,SALARY CREDIT WIPRO Ref:92780,110176.35,CREDIT,Salary,NEFT,111866.5,2025-11-06 SALARY CREDIT WIPRO Ref:92780 110176.35,synthetic
TXN94436062321,2025-11-06,ACC100047,BESCOM sequi,-630.46,DEBIT,Bills,ECS,111236.04,2025-11-06 BESCOM sequi -630.46,synthetic
TXN90617002292,2025-11-07,ACC100047,SALARY CREDIT WIPRO Ref:57173,140029.4,CREDIT,Salary,NEFT,251265.44,2025-11-07 SALARY CREDIT WIPRO Ref:57173 140029.4,synthetic
TXN91090011079,2025-11-07,ACC100047,Apartment Rent excepturi,-6574.73,DEBIT,Rent,ECS,244690.71,2025-11-07 Apartment Rent excepturi -6574.73,synthetic
TXN92724035358,2025-11-07,ACC100047,POS MORE SUPERMARKET TIRUNELVELI,-2417.47,DEBIT,Groceries,POS,242273.24,2025-11-07 POS MORE SUPERMARKET TIRUNELVELI -2417.47,synthetic
TXN92843036950,2025-11-07,ACC100047,POS DMart Sultan Pur Majra,-495.0,DEBIT,Groceries,POS,241778.24,2025-11-07 POS DMart Sultan Pur Majra -495.0,synthetic
TXN93340044394,2025-11-07,ACC100047,POS Amazon Coimbatore,-34778.85,DEBIT,Shopping,POS,206999.39,2025-11-07 POS Amazon Coimbatore -34778.85,synthetic
TXN96360095394,2025-11-07,ACC100047,POS IndianOil Chapra,-940.13,DEBIT,Fuel,POS,206059.26,2025-11-07 POS IndianOil Chapra -940.13,synthetic
TXN92385030720,2025-11-08,ACC100047,UPI/SAVANTNATHAN1342/SPENCER'S REF:831718,-145.57,DEBIT,Groceries,UPI,205913.69,2025-11-08 UPI/SAVANTNATHAN1342/SPENCER'S REF:831718 -145.57,synthetic
TXN93057040212,2025-11-08,ACC100047,NETBANKING BigBasket Ref:197692,-1358.73,DEBIT,Groceries,NETBANKING,204554.96,2025-11-08 NETBANKING BigBasket Ref:197692 -1358.73,synthetic
TXN93824051510,2025-11-08,ACC100047,UPI/oreddy3499/Ajio Ref:564437,-445.11,DEBIT,Shopping,UPI,204109.85,2025-11-08 UPI/oreddy3499/Ajio Ref:564437 -445.11,synthetic
TXN94482063208,2025-11-08,ACC100047,NETBANKING Electricity Board Ref:246143,-7580.08,DEBIT,Bills,NETBANKING,196529.77,2025-11-08 NETBANKING Electricity Board Ref:246143 -7580.08,synthetic
TXN95488080420,2025-11-08,ACC100047,Neft Emi Hdfc Ref:939873,-18021.25,DEBIT,EMI,NEFT,178508.52,2025-11-08 Neft Emi Hdfc Ref:939873 -18021.25,synthetic
TXN91461017164,2025-11-09,ACC100047,Pos Swiggy Bidar,-1778.89,DEBIT,Food & Dining,POS,176729.63,2025-11-09 Pos Swiggy Bidar -1778.89,synthetic
TXN92607033692,2025-11-09,ACC100047,Pos More Supermarket Indore,-664.14,DEBIT,Groceries,POS,176065.49,2025-11-09 Pos More Supermarket Indore -664.14,synthetic
TXN93853051979,2025-11-09,ACC100047,POS Myntra Proddatur,-17489.24,DEBIT,Shopping,POS,158576.25,2025-11-09 POS Myntra Proddatur -17489.24,synthetic
TXN94502063627,2025-11-09,ACC100047,UPI/mananmohanty4272/BESCOM Ref:619114,-4765.92,DEBIT,Bills,UPI,153810.33,2025-11-09 UPI/mananmohanty4272/BESCOM Ref:619114 -4765.92,synthetic
TXN94765068487,2025-11-09,ACC100047,NETBANKING Jio Ref:471611,-2828.2,DEBIT,Bills,NETBANKING,150982.13,2025-11-09 NETBANKING Jio Ref:471611 -2828.2,synthetic
TXN95057073002,2025-11-09,ACC100047,UPI/ranbirpanchal3992/Ola Ref:357732,-3753.35,DEBIT,Travel,UPI,147228.78,2025-11-09 UPI/ranbirpanchal3992/Ola Ref:357732 -3753.35,synthetic
TXN95992089163,2025-11-09,ACC100047,UPI/mitali823461/NEFT Transfer Ref:810409,-136064.42,DEBIT,Transfer,UPI,11164.36,2025-11-09 UPI/mitali823461/NEFT Transfer Ref:810409 -136064.42,synthetic
TXN90557001253,2025-11-10,ACC100047,SALARY CREDIT WIPRO Ref:68805,128598.14,CREDIT,Salary,NEFT,139762.5,2025-11-10 SALARY CREDIT WIPRO Ref:68805 128598.14,synthetic
TXN94621066016,2025-11-10,ACC100047,BSNL expedita,-7836.17,DEBIT,Bills,ECS,131926.33,2025-11-10 BSNL expedita -7836.17,synthetic
TXN93170041894,2025-11-11,ACC100047,POS More Supermarket Muzaffarnagar,-2624.27,DEBIT,Groceries,POS,129302.06,2025-11-11 POS More Supermarket Muzaffarnagar -2624.27,synthetic
TXN93285043544,2025-11-11,ACC100047,POS More Supermarket Katihar,-916.22,DEBIT,Groceries,POS,128385.84,2025-11-11 POS More Supermarket Katihar -916.22,synthetic
TXN95646083660,2025-11-11,ACC100047,Upi/Anmol216539/Imps Transfer Ref:897120,-15621.49,DEBIT,Transfer,UPI,112764.35,2025-11-11 Upi/Anmol216539/Imps Transfer Ref:897120 -15621.49,synthetic
TXN96376095890,2025-11-11,ACC100047,POS Bharat Petroleum Thane,-4393.03,DEBIT,Fuel,POS,108371.32,2025-11-11 POS Bharat Petroleum Thane -4393.03,synthetic
TXN92644034286,2025-11-12,ACC100047,POS Reliance Fresh Firozabad,-1987.99,DEBIT,Groceries,POS,106383.33,2025-11-12 POS Reliance Fresh Firozabad -1987.99,synthetic
TXN93353044615,2025-11-12,ACC100047,Pos Amazon Meerut,-52266.16,DEBIT,Shopping,POS,54117.17,2025-11-12 Pos Amazon Meerut -52266.16,synthetic
TXN94020054796,2025-11-12,ACC100047,POS Flipkart Panvel,-50681.12,DEBIT,Shopping,POS,3436.05,2025-11-12 POS Flipkart Panvel -50681.12,synthetic
TXN105871959637,2025-11-11,ACC100047,TRANSFER FROM SELF Ref:588155,47742.53,CREDIT,Transfer,NEFT,,,
TXN94199057820,2025-11-12,ACC100047,POS Myntra Mirzapur,-49404.27,DEBIT,Shopping,POS,1774.31,2025-11-12 POS Myntra Mirzapur -49404.27,synthetic
TXN105872959646,2025-11-11,ACC100047,TRANSFER FROM SELF REF:134058,2688.52,CREDIT,Transfer,NEFT,,,
TXN95203075366,2025-11-12,ACC100047,UPI/handaaradhana5544/Uber Ref:296176,-2786.36,DEBIT,Travel,UPI,1676.47,2025-11-12 UPI/handaaradhana5544/Uber Ref:296176 -2786.36,synthetic
TXN105872959656,2025-11-11,ACC100047,TRANSFER FROM SELF Ref:695476,9244.09,CREDIT,Transfer,NEFT,,,
TXN95589082530,2025-11-12,ACC100047,EMI SBI enim,-8377.19,DEBIT,EMI,ECS,2543.37,2025-11-12 EMI SBI enim -8377.19,synthetic
TXN105872959662,2025-11-11,ACC100047,TRANSFER FROM SELF Ref:924858,4036.44,CREDIT,Transfer,NEFT,,,
TXN96258093586,2025-11-12,ACC100047,POS HP Petrol Pump Bhilai,-4130.42,DEBIT,Fuel,POS,2449.39,2025-11-12 POS HP Petrol Pump Bhilai -4130.42,synthetic
TXN105872959674,2025-11-12,ACC100047,TRANSFER FROM SELF Ref:736775,16608.87,CREDIT,Transfer,NEFT,,,
TXN91036010243,2025-11-13,ACC100047,NEFT HOUSE RENT REF:606006,-14925.27,DEBIT,Rent,NEFT,4132.99,2025-11-13 NEFT HOUSE RENT REF:606006 -14925.27,synthetic
TXN105873959686,2025-11-12,ACC100047,TRANSFER FROM SELF Ref:376029,24210.28,CREDIT,Transfer,NEFT,,,
TXN91140011855,2025-11-13,ACC100047,NEFT Accomm Rent Ref:235180,-23453.09,DEBIT,Rent,NEFT,4890.18,2025-11-13 NEFT Accomm Rent Ref:235180 -23453.09,synthetic
TXN91655020093,2025-11-13,ACC100047,Upi/Rraju3760/Dominos Ref:805110,-287.37,DEBIT,Food & Dining,UPI,4602.81,2025-11-13 Upi/Rraju3760/Dominos Ref:805110 -287.37,synthetic
TXN92232028617,2025-11-13,ACC100047,Pos Cafe Coffee Day Agra,-1853.39,DEBIT,Food & Dining,POS,2749.42,2025-11-13 Pos Cafe Coffee Day Agra -1853.39,synthetic
TXN105873959719,2025-11-12,ACC100047,Transfer  From Self Ref:541478,3908.0,CREDIT,Transfer,NEFT,,,
TXN94201057850,2025-11-13,ACC100047,POS Myntra Vellore,-5365.05,DEBIT,Shopping,POS,1292.37,2025-11-13 POS Myntra Vellore -5365.05,synthetic
TXN105873959727,2025-11-12,ACC100047,TRANSFER FROM SELF Ref:768797,15231.63,CREDIT,Transfer,NEFT,,,
TXN95519081063,2025-11-13,ACC100047,NEFT EMI SBI Ref:110450,-12133.44,DEBIT,EMI,NEFT,4390.56,2025-11-13 NEFT EMI SBI Ref:110450 -12133.44,synthetic
TXN105873959732,2025-11-12,ACC100047,TRANSFER FROM SELF Ref:168207,180509.05,CREDIT,Transfer,NEFT,,,
TXN95766085615,2025-11-13,ACC100047,UPI/bassigauri3608/NEFT Transfer Ref:212121,-180112.23,DEBIT,Transfer,UPI,4787.38,2025-11-13 UPI/bassigauri3608/NEFT Transfer Ref:212121 -180112.23,synthetic
TXN105873959741,2025-11-12,ACC100047,TRANSFER FROM SELF Ref:104930,54742.71,CREDIT,Transfer,NEFT,,,
TXN95831086704,2025-11-13,ACC100047,UPI/chaudryarin7644/IMPS Transfer Ref:309292,-54626.95,DEBIT,Transfer,UPI,4903.14,2025-11-13 UPI/chaudryarin7644/IMPS Transfer Ref:309292 -54626.95,synthetic
TXN105873959750,2025-11-12,ACC100047,TRANSFER FROM SELF REF:716866,100799.84,CREDIT,Transfer,NEFT,,,
TXN95998089227,2025-11-13,ACC100047,UPI/trege9722/IMPS  Transfer Ref:497896,-100963.7,DEBIT,Transfer,UPI,4739.28,2025-11-13 UPI/trege9722/IMPS  Transfer Ref:497896 -100963.7,synthetic
TXN96306094440,2025-11-13,ACC100047,Pos Hp Petrol Pump Kirari Suleman Nagar,-475.24,DEBIT,Fuel,POS,4264.04,2025-11-13 Pos Hp Petrol Pump Kirari Suleman Nagar -475.24,synthetic
TXN93930053265,2025-11-14,ACC100047,POS Amazon Sikar,-1093.03,DEBIT,Shopping,POS,3171.01,2025-11-14 POS Amazon Sikar -1093.03,synthetic
TXN94306059846,2025-11-14,ACC100047,Airtel magni,-1089.64,DEBIT,Bills,ECS,2081.37,2025-11-14 Airtel magni -1089.64,synthetic
TXN105873959795,2025-11-13,ACC100047,TRANSFER FROM SELF Ref:930195,15962.16,CREDIT,Transfer,NEFT,,,
TXN95386078332,2025-11-14,ACC100047,EMI HDFC voluptatum,-15633.07,DEBIT,EMI,ECS,2410.46,2025-11-14 EMI HDFC voluptatum -15633.07,synthetic
TXN90749004641,2025-11-15,ACC100047,Salary Credit Company Payroll Ref:81843,141862.51,CREDIT,Salary,NEFT,144272.97,2025-11-15 Salary Credit Company Payroll Ref:81843 141862.51,synthetic
TXN91104011354,2025-11-15,ACC100047,IMPS Accomm Rent Ref:830328,-10094.5,DEBIT,Rent,IMPS,134178.47,2025-11-15 IMPS Accomm Rent Ref:830328 -10094.5,synthetic
TXN92478031935,2025-11-15,ACC100047,POS Spencer's Khora ,-1299.66,DEBIT,Groceries,POS,132878.81,2025-11-15 POS Spencer's Khora  -1299.66,synthetic
TXN94452062628,2025-11-15,ACC100047,BESCOM nesciunt,-6795.39,DEBIT,Bills,ECS,126083.42,2025-11-15 BESCOM nesciunt -6795.39,synthetic
TXN95705084621,2025-11-15,ACC100047,UPI/noah39323/UPI Transfer Ref:427312,-31284.53,DEBIT,Transfer,UPI,94798.89,2025-11-15 UPI/noah39323/UPI Transfer Ref:427312 -31284.53,synthetic
TXN95927088159,2025-11-15,ACC100047,UPI/hayermanbir4699/NEFT Transfer Ref:693148,62137.02,CREDIT,Transfer,UPI,156935.91,2025-11-15 UPI/hayermanbir4699/NEFT Transfer Ref:693148 62137.02,synthetic
TXN90861007295,2025-11-16,ACC100047,SALARY CREDIT Company Payroll Ref:12146,195137.65,CREDIT,Salary,CREDIT,352073.56,2025-11-16 SALARY CREDIT Company Payroll Ref:12146 195137.65,synthetic
TXN91380016055,2025-11-16,ACC100047,POS Swiggy Coimbatore,-1050.41,DEBIT,Food & Dining,POS,351023.15,2025-11-16 POS Swiggy Coimbatore -1050.41,synthetic
TXN96202092580,2025-11-16,ACC100047,UPI/yutikabora9003/UPI Transfer Ref:207338,-70180.37,DEBIT,Transfer,UPI,280842.78,2025-11-16 UPI/yutikabora9003/UPI Transfer Ref:207338 -70180.37,synthetic
TXN94513063794,2025-11-17,ACC100047,Netbanking Electricity Board Ref:246271,-8798.98,DEBIT,Bills,NETBANKING,272043.8,2025-11-17 Netbanking Electricity Board Ref:246271 -8798.98,synthetic
TXN91268014392,2025-11-18,ACC100047,UPIn/eeltrivedi6332/Swiggy Ref:175461,-1861.69,DEBIT,Food & Dining,UPI,270182.11,2025-11-18 UPIn/eeltrivedi6332/Swiggy Ref:175461 -1861.69,synthetic
TXN92700035089,2025-11-19,ACC100047,POS BigBasket Aligarh,-405.68,DEBIT,Groceries,POS,269776.43,2025-11-19 POS BigBasket Aligarh -405.68,synthetic
TXN92392030852,2024-05-19,ACC100048,POS BigBasket Rajkot,-2230.32,DEBIT,Groceries,POS,24585.09,2024-05-19 POS BigBasket Rajkot -2230.32,synthetic
TXN105873959931,2024-05-18,ACC100048,TRANSFER FROM SELF REF:850895,5891.59,CREDIT,Transfer,NEFT,,,
TXN93864052157,2024-05-19,ACC100048,POS Flipkart Guwahati,-28985.09,DEBIT,Shopping,POS,1491.59,2024-05-19 POS Flipkart Guwahati -28985.09,synthetic
TXN105873959944,2024-05-18,ACC100048,TRANSFER FROM SELF REF:545875,7957.41,CREDIT,Transfer,NEFT,,,
TXN94970071651,2024-05-19,ACC100048,POS Uber Nanded,-5876.41,DEBIT,Travel,POS,3572.59,2024-05-19 POS Uber Nanded -5876.41,synthetic
TXN105873959956,2024-05-19,ACC100048,TRANSFER FROM SELF Ref:770849,34108.47,CREDIT,Transfer,NEFT,,,
TXN93966053698,2024-05-20,ACC100048,UPI/anvi259975/Ajio  Ref:408117,-36979.52,DEBIT,Shopping,UPI,701.54,2024-05-20 UPI/anvi259975/Ajio  Ref:408117 -36979.52,synthetic
TXN105873959966,2024-05-19,ACC100048,TRANSFER FROM SELF Ref:899906,19575.55,CREDIT,Transfer,NEFT,,,
TXN94256058929,2024-05-20,ACC100048,UPI/reyanshswamy3400/Flipkart Ref:411931,-17263.93,DEBIT,Shopping,UPI,3013.16,2024-05-20 UPI/reyanshswamy3400/Flipkart Ref:411931 -17263.93,synthetic
